IP_1,Porta_1,IP_2,Porta_2,Protocollo,Pacchetti_Totali,Byte_Totali,Nome_Dominio_Associato,SNI_TLS,Host_HTTP,Organizzazione_WHOIS_IP_1,Organizzazione_WHOIS_IP_2
142.251.157.119,443,192.168.20.101,37164,TCP,45,15624,N/A | N/A,N/A | N/A,N/A | N/A,GOOGLE,IP Privato/Riservato
142.251.151.119,443,192.168.20.101,47464,UDP,172,138026,N/A | N/A,N/A | N/A,N/A | N/A,GOOGLE,IP Privato/Riservato
142.251.151.119,443,192.168.20.101,45888,TCP,24,8788,N/A | N/A,N/A | N/A,N/A | N/A,GOOGLE,IP Privato/Riservato
192.168.20.101,47886,8.8.4.4,853,TCP,23,7930,N/A | N/A,N/A | N/A,N/A | N/A,IP Privato/Riservato,GOGL
192.168.20.101,37235,8.8.8.8,443,UDP,60,39695,N/A | N/A,N/A | N/A,N/A | N/A,IP Privato/Riservato,GOGL
192.168.20.101,44168,34.223.167.44,443,TCP,35,12966,N/A | N/A,N/A | N/A,N/A | N/A,IP Privato/Riservato,AT-88-Z
192.168.20.101,44170,34.223.167.44,443,TCP,23,8225,N/A | N/A,N/A | N/A,N/A | N/A,IP Privato/Riservato,AT-88-Z
192.168.20.101,45582,54.213.154.240,443,TCP,53,13959,N/A | N/A,N/A | N/A,N/A | N/A,IP Privato/Riservato,AMAZON
192.168.20.101,44051,8.8.8.8,443,UDP,104,44360,N/A | N/A,N/A | N/A,N/A | N/A,IP Privato/Riservato,GOGL
108.139.210.51,443,192.168.20.101,42754,UDP,133,99455,N/A | N/A,N/A | N/A,N/A | N/A,AMAZO-4,IP Privato/Riservato
18.65.82.62,443,192.168.20.101,40254,UDP,33,32265,N/A | N/A,N/A | N/A,N/A | N/A,AT-88-Z,IP Privato/Riservato
108.139.210.51,443,192.168.20.101,42505,UDP,29,27438,N/A | N/A,N/A | N/A,N/A | N/A,AMAZO-4,IP Privato/Riservato
192.168.20.101,39364,23.35.136.123,443,TCP,542,387972,N/A | N/A,N/A | N/A,N/A | N/A,IP Privato/Riservato,AKAMAI
192.168.20.101,48086,23.60.189.88,443,TCP,187,170048,N/A | N/A,N/A | N/A,N/A | N/A,IP Privato/Riservato,AKAMAI
104.18.86.42,443,192.168.20.101,47658,TCP,37,18852,N/A | N/A,N/A | N/A,N/A | N/A,CLOUDFLARENET,IP Privato/Riservato
192.168.20.101,46560,63.140.62.120,443,TCP,33,9077,N/A | N/A,N/A | N/A,N/A | N/A,IP Privato/Riservato,AS-CLOUD-ENGINEERING
104.18.86.42,443,192.168.20.101,47662,TCP,28,10994,N/A | N/A,N/A | N/A,N/A | N/A,CLOUDFLARENET,IP Privato/Riservato
192.168.20.101,39374,23.35.136.123,443,TCP,34,10513,N/A | N/A,N/A | N/A,N/A | N/A,IP Privato/Riservato,AKAMAI
192.168.20.101,46885,8.8.8.8,443,UDP,42,27252,N/A | N/A,N/A | N/A,N/A | N/A,IP Privato/Riservato,GOGL
192.168.20.101,46080,35.82.39.226,443,TCP,35,12803,N/A | N/A,N/A | N/A,N/A | N/A,IP Privato/Riservato,AT-88-Z
192.168.20.101,46082,35.82.39.226,443,TCP,23,8135,N/A | N/A,N/A | N/A,N/A | N/A,IP Privato/Riservato,AT-88-Z
