IP_1,Porta_1,IP_2,Porta_2,Protocollo,Pacchetti_Totali,Byte_Totali,Nome_Dominio_Associato,SNI_TLS,Host_HTTP,Organizzazione_WHOIS_IP_1,Organizzazione_WHOIS_IP_2
192.168.20.101,43825,192.178.204.94,443,UDP,27,28495,N/A | N/A,N/A | N/A,N/A | N/A,IP Privato/Riservato,GOOGLE
192.168.20.101,37166,192.178.204.94,443,UDP,33,26636,N/A | N/A,N/A | N/A,N/A | N/A,IP Privato/Riservato,GOOGLE
192.168.20.101,40856,192.178.204.94,443,TCP,42,17333,N/A | N/A,N/A | N/A,N/A | N/A,IP Privato/Riservato,GOOGLE
192.168.20.101,45686,192.178.204.94,443,UDP,59,50721,N/A | N/A,N/A | N/A,N/A | N/A,IP Privato/Riservato,GOOGLE
192.168.20.101,45701,8.8.4.4,443,UDP,881,210197,N/A | N/A,N/A | N/A,N/A | N/A,IP Privato/Riservato,GOGL
142.251.209.36,443,192.168.20.101,37954,UDP,1055,610895,N/A | N/A,N/A | N/A,N/A | N/A,GOOGLE,IP Privato/Riservato
192.168.20.101,39510,213.209.0.20,443,TCP,29,14650,N/A | N/A,N/A | N/A,N/A | N/A,IP Privato/Riservato,IT-MATRIX-991115
192.168.20.101,38753,192.178.202.94,443,UDP,35,25230,N/A | N/A,N/A | N/A,N/A | N/A,IP Privato/Riservato,GOOGLE
157.240.231.1,443,192.168.20.101,49178,UDP,47,25688,N/A | N/A,N/A | N/A,N/A | N/A,THEFA-3,IP Privato/Riservato
192.168.20.101,37208,192.178.202.139,443,UDP,40,28038,N/A | N/A,N/A | N/A,N/A | N/A,IP Privato/Riservato,GOOGLE
192.168.20.101,45474,216.58.204.130,443,UDP,39,24798,N/A | N/A,N/A | N/A,N/A | N/A,IP Privato/Riservato,GOOGLE
192.168.20.101,47528,8.8.4.4,443,TCP,32,11664,N/A | N/A,N/A | N/A,N/A | N/A,IP Privato/Riservato,GOGL
192.168.20.101,42072,216.239.34.157,443,TCP,103,68902,N/A | N/A,N/A | N/A,N/A | N/A,IP Privato/Riservato,GOOGLE
192.168.20.101,40910,192.178.203.97,443,UDP,40,23936,N/A | N/A,N/A | N/A,N/A | N/A,IP Privato/Riservato,GOOGLE
142.250.153.101,443,192.168.20.101,38692,UDP,39,28190,N/A | N/A,N/A | N/A,N/A | N/A,GOOGLE,IP Privato/Riservato
142.251.209.46,443,192.168.20.101,46137,UDP,26,23751,N/A | N/A,N/A | N/A,N/A | N/A,GOOGLE,IP Privato/Riservato
192.168.20.101,44866,192.178.204.132,443,UDP,26,21017,N/A | N/A,N/A | N/A,N/A | N/A,IP Privato/Riservato,GOOGLE
192.168.20.101,47532,8.8.4.4,443,TCP,26,11421,N/A | N/A,N/A | N/A,N/A | N/A,IP Privato/Riservato,GOGL
192.168.20.101,42076,216.239.34.157,443,TCP,34,11487,N/A | N/A,N/A | N/A,N/A | N/A,IP Privato/Riservato,GOOGLE
142.251.209.46,443,192.168.20.101,39151,UDP,28,27116,N/A | N/A,N/A | N/A,N/A | N/A,GOOGLE,IP Privato/Riservato
192.168.20.101,48895,216.58.204.129,443,UDP,40,23051,N/A | N/A,N/A | N/A,N/A | N/A,IP Privato/Riservato,GOOGLE
192.168.20.101,38026,216.58.204.129,443,UDP,40,21556,N/A | N/A,N/A | N/A,N/A | N/A,IP Privato/Riservato,GOOGLE
192.168.20.101,43581,216.58.204.234,443,UDP,110,88275,N/A | N/A,N/A | N/A,N/A | N/A,IP Privato/Riservato,GOOGLE
192.168.20.101,49519,216.58.209.46,443,UDP,50,34375,N/A | N/A,N/A | N/A,N/A | N/A,IP Privato/Riservato,GOOGLE
192.168.20.101,47536,8.8.4.4,443,TCP,32,11760,N/A | N/A,N/A | N/A,N/A | N/A,IP Privato/Riservato,GOGL
192.168.20.101,44688,3.166.81.32,443,TCP,73,53926,N/A | N/A,N/A | N/A,N/A | N/A,IP Privato/Riservato,AT-88-Z
104.17.24.14,443,192.168.20.101,37434,TCP,15,5050,N/A | N/A,N/A | N/A,N/A | N/A,CLOUDFLARENET,IP Privato/Riservato
192.168.20.101,46060,8.8.4.4,853,TCP,25,4286,N/A | N/A,N/A | N/A,N/A | N/A,IP Privato/Riservato,GOGL
108.139.210.52,443,192.168.20.101,45800,TCP,184,152265,N/A | N/A,N/A | N/A,N/A | N/A,AMAZO-4,IP Privato/Riservato
151.101.66.137,443,192.168.20.101,38814,TCP,19,4855,N/A | N/A,N/A | N/A,N/A | N/A,SKYCA-3,IP Privato/Riservato
151.101.65.91,443,192.168.20.101,44490,UDP,25,16546,N/A | N/A,N/A | N/A,N/A | N/A,SKYCA-3,IP Privato/Riservato
178.250.1.12,443,192.168.20.101,49030,TCP,24,5855,N/A | N/A,N/A | N/A,N/A | N/A,CRITEO-EUROPE-INFRA,IP Privato/Riservato
192.168.20.101,48366,52.49.99.31,443,TCP,27,5177,N/A | N/A,N/A | N/A,N/A | N/A,IP Privato/Riservato,AT-88-Z
13.35.198.11,443,192.168.20.101,38592,TCP,37,13489,N/A | N/A,N/A | N/A,N/A | N/A,AT-88-Z,IP Privato/Riservato
178.250.1.12,443,192.168.20.101,49036,TCP,24,6147,N/A | N/A,N/A | N/A,N/A | N/A,CRITEO-EUROPE-INFRA,IP Privato/Riservato
192.168.20.101,41227,216.239.32.36,443,UDP,50,25069,N/A | N/A,N/A | N/A,N/A | N/A,IP Privato/Riservato,GOOGLE
192.168.20.101,49094,95.100.171.209,443,TCP,29,5655,N/A | N/A,N/A | N/A,N/A | N/A,IP Privato/Riservato,AKAMAI-PA
192.168.20.101,43954,216.58.204.131,443,UDP,38,16150,N/A | N/A,N/A | N/A,N/A | N/A,IP Privato/Riservato,GOOGLE
192.168.20.101,49096,95.100.171.209,443,TCP,231,69092,N/A | N/A,N/A | N/A,N/A | N/A,IP Privato/Riservato,AKAMAI-PA
142.250.180.162,443,192.168.20.101,46748,UDP,39,25341,N/A | N/A,N/A | N/A,N/A | N/A,GOOGLE,IP Privato/Riservato
142.251.209.46,443,192.168.20.101,37291,UDP,179,128850,N/A | N/A,N/A | N/A,N/A | N/A,GOOGLE,IP Privato/Riservato
192.168.20.101,40655,216.58.204.132,443,UDP,39,29031,N/A | N/A,N/A | N/A,N/A | N/A,IP Privato/Riservato,GOOGLE
192.168.20.101,48479,192.178.203.97,443,UDP,33,19768,N/A | N/A,N/A | N/A,N/A | N/A,IP Privato/Riservato,GOOGLE
192.168.20.101,42608,216.58.209.34,443,UDP,49,29304,N/A | N/A,N/A | N/A,N/A | N/A,IP Privato/Riservato,GOOGLE
192.168.20.101,38338,216.58.204.132,443,UDP,175,136705,N/A | N/A,N/A | N/A,N/A | N/A,IP Privato/Riservato,GOOGLE
142.250.180.130,443,192.168.20.101,45704,UDP,33,27863,N/A | N/A,N/A | N/A,N/A | N/A,GOOGLE,IP Privato/Riservato
142.251.209.46,443,192.168.20.101,38296,UDP,66,35325,N/A | N/A,N/A | N/A,N/A | N/A,GOOGLE,IP Privato/Riservato
192.168.20.101,38655,216.58.209.34,443,UDP,29,29111,N/A | N/A,N/A | N/A,N/A | N/A,IP Privato/Riservato,GOOGLE
