IP_1,Porta_1,IP_2,Porta_2,Protocollo,Pacchetti_Totali,Byte_Totali,Nome_Dominio_Associato,SNI_TLS,Host_HTTP,Organizzazione_WHOIS_IP_1,Organizzazione_WHOIS_IP_2
142.251.140.110,443,192.168.20.102,37563,UDP,1114,1132851,N/A | N/A,N/A | N/A,N/A | N/A,GOOGLE,IP Privato/Riservato
142.251.140.110,443,192.168.20.102,42448,TCP,125,82392,N/A | N/A,N/A | N/A,N/A | N/A,GOOGLE,IP Privato/Riservato
192.168.20.102,47895,216.58.204.131,443,UDP,227,210084,N/A | N/A,N/A | N/A,N/A | N/A,IP Privato/Riservato,GOOGLE
192.168.20.102,48072,216.58.204.131,443,TCP,114,98470,N/A | N/A,N/A | N/A,N/A | N/A,IP Privato/Riservato,GOOGLE
192.168.20.102,34974,192.178.203.119,443,TCP,22,10037,N/A | N/A,N/A | N/A,N/A | N/A,IP Privato/Riservato,GOOGLE
192.168.20.102,41567,216.58.204.131,443,UDP,41,30519,N/A | N/A,N/A | N/A,N/A | N/A,IP Privato/Riservato,GOOGLE
192.168.20.102,40547,192.178.203.95,443,UDP,46,34021,N/A | N/A,N/A | N/A,N/A | N/A,IP Privato/Riservato,GOOGLE
142.251.209.34,443,192.168.20.102,58204,UDP,29,25539,N/A | N/A,N/A | N/A,N/A | N/A,GOOGLE,IP Privato/Riservato
142.250.180.134,443,192.168.20.102,40457,UDP,32,26263,N/A | N/A,N/A | N/A,N/A | N/A,GOOGLE,IP Privato/Riservato
142.251.209.34,443,192.168.20.102,48454,TCP,39,14295,N/A | N/A,N/A | N/A,N/A | N/A,GOOGLE,IP Privato/Riservato
192.168.20.102,53249,216.58.204.234,443,UDP,42,27171,N/A | N/A,N/A | N/A,N/A | N/A,IP Privato/Riservato,GOOGLE
192.168.20.102,59842,216.58.209.33,443,UDP,32,22396,N/A | N/A,N/A | N/A,N/A | N/A,IP Privato/Riservato,GOOGLE
192.168.20.102,37846,192.178.203.95,443,UDP,54,35407,N/A | N/A,N/A | N/A,N/A | N/A,IP Privato/Riservato,GOOGLE
192.168.20.102,52586,192.178.203.95,443,TCP,23,10074,N/A | N/A,N/A | N/A,N/A | N/A,IP Privato/Riservato,GOOGLE
104.16.124.96,443,192.168.20.102,53597,UDP,21,13709,N/A | N/A,N/A | N/A,N/A | N/A,CLOUDFLARENET,IP Privato/Riservato
104.16.124.96,443,192.168.20.102,51516,TCP,734,491331,N/A | N/A,N/A | N/A,N/A | N/A,CLOUDFLARENET,IP Privato/Riservato
192.168.20.102,51709,8.8.8.8,443,UDP,42,30725,N/A | N/A,N/A | N/A,N/A | N/A,IP Privato/Riservato,GOGL
104.18.94.41,443,192.168.20.102,57282,UDP,23,14572,N/A | N/A,N/A | N/A,N/A | N/A,CLOUDFLARENET,IP Privato/Riservato
104.18.30.78,443,192.168.20.102,35439,UDP,25,15293,N/A | N/A,N/A | N/A,N/A | N/A,CLOUDFLARENET,IP Privato/Riservato
104.16.124.96,443,192.168.20.102,48945,UDP,23,14386,N/A | N/A,N/A | N/A,N/A | N/A,CLOUDFLARENET,IP Privato/Riservato
192.168.20.102,53594,192.178.204.91,443,UDP,29,25819,N/A | N/A,N/A | N/A,N/A | N/A,IP Privato/Riservato,GOOGLE
104.16.123.96,443,192.168.20.102,48601,UDP,21,13661,N/A | N/A,N/A | N/A,N/A | N/A,CLOUDFLARENET,IP Privato/Riservato
104.16.123.96,443,192.168.20.102,56568,TCP,483,502094,N/A | N/A,N/A | N/A,N/A | N/A,CLOUDFLARENET,IP Privato/Riservato
104.16.124.96,443,192.168.20.102,46820,UDP,21,13713,N/A | N/A,N/A | N/A,N/A | N/A,CLOUDFLARENET,IP Privato/Riservato
104.18.30.78,443,192.168.20.102,42398,TCP,36,12859,N/A | N/A,N/A | N/A,N/A | N/A,CLOUDFLARENET,IP Privato/Riservato
104.18.94.41,443,192.168.20.102,37442,TCP,574,422801,N/A | N/A,N/A | N/A,N/A | N/A,CLOUDFLARENET,IP Privato/Riservato
104.16.124.96,443,192.168.20.102,51522,TCP,29,9892,N/A | N/A,N/A | N/A,N/A | N/A,CLOUDFLARENET,IP Privato/Riservato
104.16.80.73,443,192.168.20.102,52080,TCP,27,8492,N/A | N/A,N/A | N/A,N/A | N/A,CLOUDFLARENET,IP Privato/Riservato
104.18.94.41,443,192.168.20.102,55902,UDP,21,13809,N/A | N/A,N/A | N/A,N/A | N/A,CLOUDFLARENET,IP Privato/Riservato
104.18.30.78,443,192.168.20.102,50679,UDP,21,13777,N/A | N/A,N/A | N/A,N/A | N/A,CLOUDFLARENET,IP Privato/Riservato
104.16.124.96,443,192.168.20.102,42108,UDP,23,14392,N/A | N/A,N/A | N/A,N/A | N/A,CLOUDFLARENET,IP Privato/Riservato
104.16.124.96,443,192.168.20.102,33395,UDP,21,13649,N/A | N/A,N/A | N/A,N/A | N/A,CLOUDFLARENET,IP Privato/Riservato
104.16.124.96,443,192.168.20.102,51532,TCP,176,73975,N/A | N/A,N/A | N/A,N/A | N/A,CLOUDFLARENET,IP Privato/Riservato
104.17.230.6,443,192.168.20.102,44344,TCP,32,9801,N/A | N/A,N/A | N/A,N/A | N/A,CLOUDFLARENET,IP Privato/Riservato
103.21.244.8,443,192.168.20.102,38458,TCP,31,8775,N/A | N/A,N/A | N/A,N/A | N/A,CLOUDFLARE_103_21_244_0,IP Privato/Riservato
104.16.123.96,443,192.168.20.102,57506,UDP,23,14401,N/A | N/A,N/A | N/A,N/A | N/A,CLOUDFLARENET,IP Privato/Riservato
104.16.123.96,443,192.168.20.102,32788,UDP,21,13641,N/A | N/A,N/A | N/A,N/A | N/A,CLOUDFLARENET,IP Privato/Riservato
192.168.20.102,50538,95.101.235.205,443,TCP,138,118710,N/A | N/A,N/A | N/A,N/A | N/A,IP Privato/Riservato,AKAMAI-PA
104.16.123.96,443,192.168.20.102,41408,UDP,21,13653,N/A | N/A,N/A | N/A,N/A | N/A,CLOUDFLARENET,IP Privato/Riservato
151.101.193.229,443,192.168.20.102,39240,TCP,148,121603,N/A | N/A,N/A | N/A,N/A | N/A,SKYCA-3,IP Privato/Riservato
162.159.140.203,443,192.168.20.102,51512,TCP,147,121614,N/A | N/A,N/A | N/A,N/A | N/A,CLOUDFLARENET,IP Privato/Riservato
104.16.175.226,443,192.168.20.102,38028,TCP,136,122118,N/A | N/A,N/A | N/A,N/A | N/A,CLOUDFLARENET,IP Privato/Riservato
163.171.138.116,443,192.168.20.102,48988,TCP,156,127969,N/A | N/A,N/A | N/A,N/A | N/A,CDNetworks,IP Privato/Riservato
192.168.20.102,56256,84.17.59.117,443,TCP,139,121290,N/A | N/A,N/A | N/A,N/A | N/A,IP Privato/Riservato,BUNNYCDN_MIL
104.18.30.78,443,192.168.20.102,42402,TCP,46,18619,N/A | N/A,N/A | N/A,N/A | N/A,CLOUDFLARENET,IP Privato/Riservato
104.18.30.78,443,192.168.20.102,45540,UDP,19,13013,N/A | N/A,N/A | N/A,N/A | N/A,CLOUDFLARENET,IP Privato/Riservato
192.168.20.102,47581,192.178.203.139,443,UDP,35,24760,N/A | N/A,N/A | N/A,N/A | N/A,IP Privato/Riservato,GOOGLE
192.168.20.102,56284,192.178.194.94,443,UDP,38,25177,N/A | N/A,N/A | N/A,N/A | N/A,IP Privato/Riservato,GOOGLE
192.168.20.102,59269,216.58.204.227,443,UDP,39,31984,N/A | N/A,N/A | N/A,N/A | N/A,IP Privato/Riservato,GOOGLE
